"peiid","pedon_id","siteiid","site_id","obs_date","utmzone","utmeasting","utmnorthing","x","y","datum","x_std","y_std","gpspositionalerror","describer","pedon_purpose","pedon_type","pedlabsampnum","labdatadescflag","elev_field","slope_field","aspect_field","plantassocnm","coverkind_1","bedrckdepth","bedrock_kind","bedrock_hardness","hillslope_pos","slope_position","shapeacross","shapedown","slopecomplex","drainagecl","geompos_hill","geompos_mntn","geompos_flats","slope_shape","classdate","classifier","class_type","taxonname","taxon_kind","series_status","part_size_class","tax_order","tax_suborder","tax_grtgroup","tax_subgroup","tax_edition","osdtypelocflag","tax_moistureclass","temp_class","tax_fam_other","psctopdepth","pscbotdepth","selection_method","ecositeid","ecositenm","ecositecorrdate","es_classifier","ochric.epipedon","argillic.horizon","slickensides","reduced.matrix","redox.concentrations","secondary.carbonates","gypsum.accumulations","densic.materials","cambic.horizon","mollic.epipedon","free.carbonates","salt.accumulations","paralithic.materials","paralithic.contact","lithologic.discontinuity","redox.depletions.with.chroma.2.or.less","calcic.horizon","abrupt.textural.change","petrocalcic.horizon","aquic.conditions","endosaturation","densic.contact","episaturation","albic.materials","surface_fgravel","surface_gravel","surface_cobbles","surface_stones","surface_boulders","surface_channers","surface_flagstones","surface_paragravel","surface_paracobbles","landform.string","pmkind","pmorigin"
721424,"S12TX4913137",723418,"S12TX4913137","2012-06-26 22:00:00",14,647379.14,3404527.77,-97.4600677490234,30.7646026611328,"WGS84",-97.4600754,30.7646027,NA,"Richard Reid","soil survey inventory","undefined observation","S12TX4913137",0,183.899993896484,4,57,NA,"Crop cover",125,"Claystone",NA,"Backslope","on upper third","Linear","Linear",NA,NA,"Side Slope",NA,NA,"Linear / Linear","2013-07-18 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"very-fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic",NA,"not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721425,"P12TX4913138",723419,"P12TX4913138","2012-06-26 22:00:00",14,647344.1,3404534.68,-97.4604339599609,30.764669418335,"WGS84",-97.4604416,30.7646694,NA,"Richard Reid","soil survey inventory","undefined observation",NA,0,184.5,3.5,33,NA,"Crop cover",126,"Claystone",NA,"Backslope","on middle third","Linear","Concave",NA,NA,"Side Slope",NA,NA,"Linear / Concave","2012-09-24 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721426,"P12TX4913139",723420,"P12TX4913139","2012-06-26 22:00:00",14,647295.93,3404533.46,-97.4609375,30.7646636962891,"WGS84",-97.4609451,30.7646637,NA,"Richard Reid","soil survey inventory","undefined observation",NA,0,185.399993896484,3,46,NA,"Crop cover",133,"Claystone",NA,"Backslope","on middle third","Linear","Linear",NA,NA,"Side Slope",NA,NA,"Linear / Linear","2012-09-24 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721427,"P12TX4913140",723421,"P12TX4913140","2012-06-26 22:00:00",14,647244.29,3404529.06,-97.4614791870117,30.7646312713623,"WGS84",-97.4614792,30.7646313,NA,"Richard Reid","soil survey inventory","undefined observation",NA,0,186.5,3.5,46,NA,"Crop cover",157,"Claystone",NA,"Backslope","on lower third","Linear","Linear",NA,NA,"Side Slope",NA,NA,"Linear / Linear","2012-09-24 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721428,"P12TX4913141",723422,"P12TX4913141","2012-06-26 22:00:00",14,647186.15,3404522.16,-97.4620895385742,30.7645778656006,"WGS84",-97.4620895,30.7645779,NA,"Richard Reid","soil survey inventory","undefined observation",NA,0,187.600006103516,3.5,136,NA,"Crop cover",132,"Claystone",NA,"Backslope","on lower third","Convex","Linear",NA,NA,"Side Slope",NA,NA,"Convex / Linear","2012-09-24 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721429,"P12TX4913142",723423,"P12TX4913142","2012-06-26 22:00:00",14,647129.79,3404524.71,-97.4626770019531,30.7646064758301,"WGS84",-97.462677,30.7646065,NA,"Richard Reid","full pedon description",NA,NA,0,188.399993896484,3,61,NA,"Crop cover",90,"Claystone",NA,"Backslope","on lower third","Concave","Concave",NA,NA,"Side Slope",NA,NA,"Concave / Concave","2012-09-24 22:00:00","Chance M. Robinson","family","Ferris","family",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
768023,"N12TX3317083",781819,"N12TX3317083","2012-06-13 22:00:00",14,672331.06,3403571.84,-97.1996231079102,30.7526245117188,"WGS84",-97.1996231,30.7526245,NA,"Chance M. Robinson and Olivia Miller","soil survey inventory",NA,NA,0,160.300003051758,0.5,219,NA,"Shrub cover",NA,NA,NA,NA,NA,"Convex","Convex",NA,NA,NA,NA,NA,"Convex / Convex","2012-06-13 22:00:00","Chance M. Robinson","family","Houston Black","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"least missing data",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,NA,"alluvium","mudstone"
768025,"N12TX0277085",781821,"N12TX0277085","2012-01-05 22:00:00",14,650736.05,3421397.04,-97.4225158691406,30.9163436889648,"WGS84",-97.4225235,30.9163437,NA,"Chance M. Robinson","soil survey inventory",NA,NA,0,184,3,6,NA,"Crop cover",NA,NA,NA,"Backslope",NA,"Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2012-01-05 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"least missing data",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
780894,"P12TX0276198",796088,"P12TX0276198","2012-07-29 22:00:00",14,649614.5,3410207.05,-97.4358978271484,30.8155517578125,"NAD83",-97.4358944,30.8155528,NA,"Carlos J. Villarreal and Chance M. Robinson","soil survey inventory","undefined observation",NA,0,171.800003051758,1,180,NA,NA,NA,NA,NA,"Footslope","on lower third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-09-24 22:00:00","Carlos J. Villarreal","family","Ferris","family","established","fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic",NA,"not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"stream terrace","alluvium","mudstone"
780896,"P12TX0276200",796090,"P12TX0276200","2012-07-29 22:00:00",14,649579.97,3410086.19,-97.4362716674805,30.8144664764404,"NAD83",-97.4362722,30.8144667,NA,"Carlos J. Villarreal and Chance M. Robinson","soil survey inventory","undefined observation",NA,0,170.199996948242,2,180,NA,NA,NA,NA,NA,"Footslope","on lower third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-09-24 22:00:00","Carlos J. Villarreal","family","Ferris","family","established","fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic",NA,"not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"stream terrace","alluvium","mudstone"
780943,"P12TX0276249",796137,"P12TX0276249","2012-08-12 22:00:00",14,651737.6,3413889.21,-97.4131622314453,30.8484935760498,"WGS84",-97.4131601,30.8484952,NA,"Carlos J. Villarreal and Chance M. Robinson",NA,NA,NA,0,176.699996948242,2,270,NA,NA,NA,NA,NA,NA,NA,"Linear","Linear","simple",NA,NA,NA,NA,"Linear / Linear","2012-09-24 22:00:00","Carlos J. Villarreal","family","Ferris","family",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge & paleoterrace","alluvium & residuum","mudstone"
780945,"P12TX0276250",796139,"P12TX0276250","2012-08-12 22:00:00",14,651740.14,3413924.14,-97.4131317138672,30.8488101959229,"WGS84",-97.4131284,30.8488099,NA,"Carlos J. Villarreal and Chance M. Robinson",NA,NA,NA,0,176.699996948242,2,270,NA,NA,NA,NA,NA,NA,NA,"Linear","Linear","simple",NA,NA,NA,NA,"Linear / Linear","2012-09-24 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge & paleoterrace","alluvium & residuum","mudstone"
1046100,"S08TX491004",341380,"S08TX491004","2008-12-11 22:00:00",14,664874.23,3378237.03,-97.2815322875977,30.5251712799072,"WGS84",-97.2815323,30.5251713,NA,"RMR, THW, PDH, JAG","laboratory sampling site","undefined observation","S08TX491004",1,137,1,NA,NA,"Grass/herbaceous cover",NA,NA,NA,"Toeslope",NA,"Linear","Concave",NA,NA,"Base Slope",NA,NA,"Linear / Concave","2013-07-18 22:00:00","Chance M. Robinson","family","Houston Black","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
1046191,"P2014TX3317041",1056076,"P2014TX3317041","2014-06-26 22:00:00",14,672838.42,3410283.63,-97.1931915283203,30.8130855560303,"WGS84",-97.1931885,30.8130852,NA,"Chance M. Robinson","soil survey inventory","taxadjunct to the series",NA,0,132,7,23,NA,"Tree cover",NA,NA,NA,"Backslope",NA,"Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2014-07-15 22:00:00","Chance M. Robinson","taxadjunct","Heiden","taxadjunct",NA,"very-fine","inceptisols","ustepts","haplustepts","udertic haplustepts","twelfth edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,5,0,0,0,0,0,0,"ridge","residuum","mudstone"
1046192,"P2014TX3317042",1056077,"P2014TX3317042","2014-06-26 22:00:00",14,672832.91,3410306.07,-97.193244934082,30.8132877349854,"WGS84",-97.1932423,30.8132884,NA,"Chance M. Robinson","soil survey inventory","taxadjunct to the series",NA,0,131,6,23,NA,"Tree cover",153,"Mudstone",NA,"Backslope",NA,"Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2014-07-21 22:00:00","Chance M. Robinson","taxadjunct","Heiden","taxadjunct",NA,"very-fine","vertisols","usterts","haplusterts","udic haplusterts","twelfth edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,25,5,0,0,0,0,0,0,"ridge","residuum","mudstone"
1046193,"P2014TX3317043",1056078,"P2014TX3317043","2014-06-26 22:00:00",14,672837.27,3410323.82,-97.1931991577148,30.8134460449219,"WGS84",-97.1931937,30.8134478,NA,"Chance M. Robinson","soil survey inventory","taxadjunct to the series",NA,0,131,7,23,NA,"Tree cover",NA,NA,NA,"Backslope",NA,"Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2014-07-21 22:00:00","Chance M. Robinson","taxadjunct","Heiden","taxadjunct",NA,"very-fine","vertisols","usterts","haplusterts","udic haplusterts","twelfth edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,5,0,0,0,0,0,0,"ridge","residuum","shale, calcareous"
1046194,"S2014TX3317044",1056079,"S2014TX3317044","2014-06-26 22:00:00",14,672837.85,3410334.3,-97.1931838989258,30.8135414123535,"WGS84",-97.1931858,30.8135423,NA,"Chance M. Robinson","soil survey inventory","taxadjunct to the series","S14TX3317044",1,130,7,23,NA,"Tree cover",173,"Mudstone",NA,"Backslope",NA,"Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2014-07-15 22:00:00","Chance M. Robinson","taxadjunct","Heiden","taxadjunct",NA,"very-fine","vertisols","usterts","haplusterts","udic haplusterts","twelfth edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,25,5,0,0,0,0,0,0,"ridge","residuum","mudstone"
